#BioGRID Chemical Interaction ID	BioGRID Gene ID	Entrez Gene ID	Systematic Name	Official Symbol	Synonyms	Organism ID	Organism	Action	Interaction Type	Author	Pubmed ID	BioGRID Publication ID	BioGRID Chemical ID	Chemical Name	Chemical Synonyms	Chemical Brands	Chemical Source	Chemical Source ID	Molecular Formula	Chemical Type	ATC Codes	CAS Number	Curated By	Method	Method Description	Related BioGRID Gene ID	Related Entrez Gene ID	Related Systematic Name	Related Official Symbol	Related Synonyms	Related Organism ID	Related Organism	Related Type	Notes	InChIKey
33462	4383860	43740578	GU280_gp01_nsp12	nsp12	ORF1ab|ORF1ab-nsp12|SARS-CoV2 nsp12|SARS-CoV-2 nsp12|RNA-directed RNA polymerase|R1AB_SARS2|PRO_0000449629	2697049	Severe acute respiratory syndrome coronavirus 2	inhibitor/sars-cov-2 inhibitor	target	Nigam A (2023)	888800001013	245490	10198	NSC620333	9H-Purin-6-amine, 9-[5-S-[(4-chlorophenyl)methyl]-5-thiopentofuranosyl]-|9-[5-S-(4-Chlorobenzyl)-5-thiopentofuranosyl]-9H-purin-6-amine	-	CHEMSPIDER	319110	C17H18ClN5O3S	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	Coronavirus Project SARS-CoV-2 direct chemical interaction: Viral nsp14 methyltransferase Inhibitor	IJLUIMSYWGUZCP-UHFFFAOYSA-N
33463	4383854	43740578	GU280_gp01_nsp5	nsp5	ORF1ab|ORF1ab-nsp5|SARS-CoV2 nsp5|SARS-CoV-2 nsp5|Mpro|3CLpro|3C-like proteinase|R1AB_SARS2|PRO_0000449623	2697049	Severe acute respiratory syndrome coronavirus 2	inhibitor	target	Grabinski W (2023)	888800001014	245491	10187	Meisoindigo	(3E)-1-Methyl-3-(2-oxo-1,2-dihydro-3H-indol-3-ylidene)-1,3-dihydro-2H-indol-2-one|2H-Indol-2-one, 3-(1,2-dihydro-2-oxo-3H-indol-3-ylidene)-1,3-dihydro-1-methyl-, (3E)-|(E)-1-methyl-1H,1'H,2H,2'H-[3,3'-biindolylidene]-2,2'-dione|Methylisoindigotin|Meisoindigo	-	CHEMSPIDER	4586320	C17H12N2O2	small molecule	-	97207-47-1	BIOGRID	-	-	-	-	-	-	-	-	-	-	Coronavirus Project SARS-CoV-2 direct chemical interaction : Viral Mpro/3CLpro protease inhibitor	QNOCRUSVMMAKSC-CCEZHUSRSA-N
33468	4383856	43740578	GU280_gp01_nsp7	nsp7	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_SARS2|PRO_0000449625	2697049	Severe acute respiratory syndrome coronavirus 2	sars-cov-2 inhibitor	target	Rani R (2023)	888800000987	244287	10211	Cepharanthine	Cepharanthine|Cepharanthin|Cepharantin|(+)-cepharanthine|O-Methylcepharanoline|6',12'-Dimethoxy-2,2'-dimethyl-6,7-(methylenebis(oxy))oxyacanthan|6',12'-Dimethoxy-2,2'-dimethyl-6,7-[methylenebis(oxy)]oxyacanthan|CEP|(14S,27R)-22,33-Dimethoxy-13,28-dimethyl-2,5,7,20-tetraoxa-13,28-diazaoctacyclo[25.6.2.2~16,19~.1~3,10~.1~21,25~.0~4,8~.0~14,39~.0~31,35~]nonatriaconta-1(33),3,8,10(39),16,18,21(36),22,24,31,34,37-dodecaene|MFCD00210482|7592YJ0J6T|[14aS-(14aR*,26aS*)]-2,3,13,14,14a,15,26,26a-octahydro-22,30-dimethoxy-1,14-dimethyl- H-4,6:16,19-Dietheno-21,25-metheno-12H-[1,3]dioxolo[4,5-g]pyrido[2',3':17,18][1,10]dioxacycloeicosino[2,3,4-ij]isoquinoline|FK0527000	-	CHEMSPIDER	9791	C37H38N2O6	small molecule	-	481-49-2	BIOGRID	-	-	-	-	-	-	-	-	-	-	Coronavirus Project SARS-CoV-2 direct chemical interaction : Viral RNA-dependent RNA polymerase (RdRp) nsp12-nsp7-nsp8 complex inhibitor, nsp7-nsp8 binding; antiviral activity against SARS-CoV-2 in VeroE6 cells	YVPXVXANRNDGTA-WDYNHAJCSA-N
33469	4383856	43740578	GU280_gp01_nsp7	nsp7	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_SARS2|PRO_0000449625	2697049	Severe acute respiratory syndrome coronavirus 2	sars-cov-2 inhibitor	target	Rani R (2023)	888800000987	244287	10264	Fangchinoline	Limacine|(1beta)-6,6',12-Trimethoxy-2,2'-dimethylberbaman-7-ol|7-O-Demethyltetrandine|DR9280000|Frangchinoline|MFCD03427706|(+)-Limacine|Fangchinoline	-	CHEMSPIDER	66173	C37H40N2O6	small molecule	-	436-77-1	BIOGRID	-	-	-	-	-	-	-	-	-	-	Coronavirus Project SARS-CoV-2 direct chemical interaction : Viral RNA-dependent RNA polymerase (RdRp) nsp12-nsp7-nsp8 complex inhibitor, nsp7-nsp8 binding; antiviral activity against SARS-CoV-2 in VeroE6 cells	IIQSJHUEZBTSAT-VMPREFPWSA-N
33470	4383856	43740578	GU280_gp01_nsp7	nsp7	ORF1ab|ORF1ab-nsp7|SARS-CoV2 nsp7|SARS-CoV-2 nsp7|R1AB_SARS2|PRO_0000449625	2697049	Severe acute respiratory syndrome coronavirus 2	sars-cov-2 inhibitor	target	Rani R (2023)	888800000987	244287	10276	Sennoside B	Sennoside B|(9R,9'S)-5,5'-Bis(beta-D-glucopyranosyloxy)-4,4'-dihydroxy-10,10'-dioxo-9,9',10,10'-tetrahydro-9,9'-bianthracene-2,2'-dicarboxylic acid|[9,9'-Bianthracene]-2,2'-dicarboxylic acid, 5,5'-bis(beta-D-glucopyranosyloxy)-9,9',10,10'-tetrahydro-4,4'-dihydroxy-10,10'-dioxo-, (9R,9'S)-|(9R,9'S)-4,4'-Dihydroxy-10,10'-dioxo-5,5'-bis{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl]oxy}-9,9',10,10'-tetrahydro-9,9'-bianthracene-2,2'-dicarboxylic acid|[9,9'-Bianthracene]-2,2'-dicarboxylic acid, 5,5'-bis(?-D-glucopyranosyloxy)-9,9',10,10'-tetrahydro-4,4'-dihydroxy-10,10'-dioxo-, (9R,9'S)-	-	CHEMSPIDER	82569	C42H38O20	small molecule	-	128-57-4	BIOGRID	-	-	-	-	-	-	-	-	-	-	Coronavirus Project SARS-CoV-2 direct chemical interaction : Viral RNA-dependent RNA polymerase (RdRp) nsp12-nsp7-nsp8 complex inhibitor, nsp7-nsp8 binding; antiviral activity against SARS-CoV-2 in VeroE6 cells	IPQVTOJGNYVQEO-AIFLABODSA-N
33471	4383857	43740578	GU280_gp01_nsp8	nsp8	ORF1ab|ORF1ab-nsp8|SARS-CoV2 nsp8|SARS-CoV-2 nsp8|R1AB_SARS2|PRO_0000449626	2697049	Severe acute respiratory syndrome coronavirus 2	sars-cov-2 inhibitor	target	Rani R (2023)	888800000987	244287	10211	Cepharanthine	Cepharanthine|Cepharanthin|Cepharantin|(+)-cepharanthine|O-Methylcepharanoline|6',12'-Dimethoxy-2,2'-dimethyl-6,7-(methylenebis(oxy))oxyacanthan|6',12'-Dimethoxy-2,2'-dimethyl-6,7-[methylenebis(oxy)]oxyacanthan|CEP|(14S,27R)-22,33-Dimethoxy-13,28-dimethyl-2,5,7,20-tetraoxa-13,28-diazaoctacyclo[25.6.2.2~16,19~.1~3,10~.1~21,25~.0~4,8~.0~14,39~.0~31,35~]nonatriaconta-1(33),3,8,10(39),16,18,21(36),22,24,31,34,37-dodecaene|MFCD00210482|7592YJ0J6T|[14aS-(14aR*,26aS*)]-2,3,13,14,14a,15,26,26a-octahydro-22,30-dimethoxy-1,14-dimethyl- H-4,6:16,19-Dietheno-21,25-metheno-12H-[1,3]dioxolo[4,5-g]pyrido[2',3':17,18][1,10]dioxacycloeicosino[2,3,4-ij]isoquinoline|FK0527000	-	CHEMSPIDER	9791	C37H38N2O6	small molecule	-	481-49-2	BIOGRID	-	-	-	-	-	-	-	-	-	-	Coronavirus Project SARS-CoV-2 direct chemical interaction : Viral RNA-dependent RNA polymerase (RdRp) nsp12-nsp7-nsp8 complex inhibitor, nsp7-nsp8 binding; antiviral activity against SARS-CoV-2 in VeroE6 cells	YVPXVXANRNDGTA-WDYNHAJCSA-N
33472	4383857	43740578	GU280_gp01_nsp8	nsp8	ORF1ab|ORF1ab-nsp8|SARS-CoV2 nsp8|SARS-CoV-2 nsp8|R1AB_SARS2|PRO_0000449626	2697049	Severe acute respiratory syndrome coronavirus 2	sars-cov-2 inhibitor	target	Rani R (2023)	888800000987	244287	10264	Fangchinoline	Limacine|(1beta)-6,6',12-Trimethoxy-2,2'-dimethylberbaman-7-ol|7-O-Demethyltetrandine|DR9280000|Frangchinoline|MFCD03427706|(+)-Limacine|Fangchinoline	-	CHEMSPIDER	66173	C37H40N2O6	small molecule	-	436-77-1	BIOGRID	-	-	-	-	-	-	-	-	-	-	Coronavirus Project SARS-CoV-2 direct chemical interaction : Viral RNA-dependent RNA polymerase (RdRp) nsp12-nsp7-nsp8 complex inhibitor, nsp7-nsp8 binding; antiviral activity against SARS-CoV-2 in VeroE6 cells	IIQSJHUEZBTSAT-VMPREFPWSA-N
33473	4383857	43740578	GU280_gp01_nsp8	nsp8	ORF1ab|ORF1ab-nsp8|SARS-CoV2 nsp8|SARS-CoV-2 nsp8|R1AB_SARS2|PRO_0000449626	2697049	Severe acute respiratory syndrome coronavirus 2	sars-cov-2 inhibitor	target	Rani R (2023)	888800000987	244287	10276	Sennoside B	Sennoside B|(9R,9'S)-5,5'-Bis(beta-D-glucopyranosyloxy)-4,4'-dihydroxy-10,10'-dioxo-9,9',10,10'-tetrahydro-9,9'-bianthracene-2,2'-dicarboxylic acid|[9,9'-Bianthracene]-2,2'-dicarboxylic acid, 5,5'-bis(beta-D-glucopyranosyloxy)-9,9',10,10'-tetrahydro-4,4'-dihydroxy-10,10'-dioxo-, (9R,9'S)-|(9R,9'S)-4,4'-Dihydroxy-10,10'-dioxo-5,5'-bis{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl]oxy}-9,9',10,10'-tetrahydro-9,9'-bianthracene-2,2'-dicarboxylic acid|[9,9'-Bianthracene]-2,2'-dicarboxylic acid, 5,5'-bis(?-D-glucopyranosyloxy)-9,9',10,10'-tetrahydro-4,4'-dihydroxy-10,10'-dioxo-, (9R,9'S)-	-	CHEMSPIDER	82569	C42H38O20	small molecule	-	128-57-4	BIOGRID	-	-	-	-	-	-	-	-	-	-	Coronavirus Project SARS-CoV-2 direct chemical interaction : Viral RNA-dependent RNA polymerase (RdRp) nsp12-nsp7-nsp8 complex inhibitor, nsp7-nsp8 binding; antiviral activity against SARS-CoV-2 in VeroE6 cells	IPQVTOJGNYVQEO-AIFLABODSA-N
33477	4383854	43740578	GU280_gp01_nsp5	nsp5	ORF1ab|ORF1ab-nsp5|SARS-CoV2 nsp5|SARS-CoV-2 nsp5|Mpro|3CLpro|3C-like proteinase|R1AB_SARS2|PRO_0000449623	2697049	Severe acute respiratory syndrome coronavirus 2	inhibitor/sars-cov-2 inhibitor	target	Elshaier YAMM (2023)	888800001037	245514	10341	Chlorpheniramine Maleate	UNII-V1Q0O9OJ9Z|RU-TUSS CAPSULES|HY-B0286A|CHLORPHENIRAMINE MALEATE COMPONENT OF ISOCLOR|CHLORPROPHENPYRIDAMINE MALEATE|ZODRYL AC 40|HMS501N18|SINE OFF|CHLORPHENIRAMINE MALEATE 4 MG|CHLOROPROPHENPYRIDAMINE MALEATE|2-(P-CHLORO-.ALPHA.-(2-(DIMETHYLAMINO)ETHYL)BENZYL)PYRIDINE MALEATE (1:1)|2-PYRIDINEPROPANAMINE, GAMMA-(4-CHLOROPHENYL)-N,N-DIMETHYL-, (Z)-2-BUTENEDIOATE (1:1)|CHLORPHENIRAMINE MALEATE COMPONENT OF DRIZE|CHLORPHENIRAMINE MALEATE COMPONENT OF ADVIL ALLERGY SINUS|2-PYRIDINEPROPANAMINE, .GAMMA.-(4-CHLOROPHENYL)-N,N-DIMETHYL-, (Z)-2-BUTENEDIOATE (1:1)|113-92-8|CHLORPHENAMINE MALEATE [EP MONOGRAPH]|CHLORPHENIRAMINE MALEATE COMPONENT OF CODIMAL-L.A. 12|ALUNEX|AKOS015951220|SPRINSOL|DTXCID00321|CLORRELIEF KIDS|CLEAR CHOICE ALLERGY RELIEF|ALLERGY RELIEF4 HOUR|SMR000653461|(+/-)-CHLORPHENIRAMINE.MALEATE, 1MG/ML IN METHANOL|CHLOR-TRIMETON 12 HOUR|AS-13167|MEDIQUE CHLORPHEN|PHARMAKON1600-01505530|(A+/-)-CHLORPHENIRAMINE MALEATE|HMS2232B23|ZODRYL AC 25|2-(P-CHLORO-ALPHA-(2-(DIMETHYLAMINO)ETHYL)BENZYL)PYRIDINE MALEATE (1:1)|(Z)-BUT-2-ENEDIOIC ACID;3-(4-CHLOROPHENYL)-N,N-DIMETHYL-3-PYRIDIN-2-YLPROPAN-1-AMINE|CHLORPHENAMINE MALEATES|MALEATE, CHLORPHENIRAMINE|PUERMIN|ANTI ALLERGY|CCRIS 1418|CHLORPHENIRAMINE (MALEATE)|(+/-)-CHLORPHENIRAMINE MALEATE|(Y)-CHLORPHENIRAMINE MALEATE|NC00286|NCGC00260946-01|PHARBECHLOR|TOX21_500261|CHLORPHENIRAMINE MALEATE [VANDF]|W-108612|MFCD00069225|ALLERCLOR|CHLORPHENIRAMINE MALEATE [ORANGE BOOK]|CHLORPHENAMINE MALEATE, EUROPEAN PHARMACOPOEIA (EP) REFERENCE STANDARD|HISTASPAN|NSC 756684|CHLORPHENAMINE MALEATE [WHO-DD]|CVSHEALTH CHILDRENS ALLERGY RELIEF POPS|( INVERTED QUESTION MARK)-CHLORPHENIRAMINE MALEATE|C 3025|EFIDAC 24 CHLORPHENIRAMINE MALEATE|(?)-CHLORPHENIRAMINE MALEATE|LOHIST|CCG-101036|AC-267|HMS1568G16|CHLORTRIMETON|CHLORPHENIRAMINE MALEATE (USP-RS)|PHENALIN|CHLOR-TRIMETON (TN)|CHLORPHENIRAMINE MALEATE, UNITED STATES PHARMACOPEIA (USP) REFERENCE STANDARD|DL-2(-P-CHLORO-ALPHA-2-(DIMETHYLAMINO)ETHYLBENZYL)PYRIDINE BIMALEATE|CCG-221565|CONTAC COMPONENT CHLORPHENIRAMINE MALEATE|WAL-FINATE|SR-01000075261|CHLORPHENIRAMINE MALEATE COMPONENT OF TRIAMINIC|(+/-)-CHLORPHENIRAMINE MALEATE SALT, >=99% (PERCHLORIC ACID TITRATION)|CHLORPHENIRAMINE MALEATE (USP:JAN)|EU-0100261|CHLOR-TRIPOLON|CHLORPHENAMINE HYDROGEN MALEATE|DBAKFASWICGISY-BTJKTKAUSA-N|HMS3712G16|SR-01000075261-9|1-(P-CHLORPHENYL)-1-(2-PYRIDYL)-3-DIMETHYLAMINOPROPAN MALEAT [GERMAN]|TELDRIN (TN)|SMR000466271|KLOROMIN|C07780|CHLOR-TRIMETON MALEATE|CHLOROPHENIRAMINE MALEATE|POLARONIL [GERMAN]|AMF0009|[3-(4-CHLORO-PHENYL)-3-PYRIDIN-2-YL-PROPYL]-DIMETHYL-AMINE MALEATE|LP00261|SW196372-4|PYRIDAMAL 100|GAMMA-(4-CHLOROPHENYL)-N,N-DIMETHYL-2-PYRIDINEPROPANAMINE(Z)-2-BUTENEDIOATE (1:1)|SILDEC PE|PYRIDAMAL-100|CHLOR-TRIMETON ALLERGY|CHLORPHEN-12|ZODRYL AC 50|CHLORPHENIRAMINE MALEATE SALT|CHLORPHENAMINE MALEATE (EP MONOGRAPH)|PRESTWICK_57|NASOHIST|CHLORPHENAMINE HYDROGEN MALEATE [WHO-IP]|HMS2095G16|CHLORPHENIRAMINE MALEATE COMPONENT OF CONTAC|DL-2-(P-CHLORO-ALPHA-2-(DIMETHYLAMINO)ETHYLBENZYL)PYRIDINE MALEATE|ALLERGY TIME|HMS3260F04|TRIAMINIC COMPONENT CHLORPHENIRAMINE MALEATE|CHLORPHENIRAMINE MALEATE (USP MONOGRAPH)|DL-CHLORPHENIRAMINE MALEATE|HISTASPAN-PLUS|ED CHLORPED JR|EFIDAC|LORPHEN|MLS001424173|CHLORPHENAMINI HYDROGENOMALEAS [WHO-IP LATIN]|CHLORMENE|CHLORPHENAMINI HYDROGENOMALEAS|SR-01000075261-1|CLORRELIEF|HISTAPAN|HMS2093N19|CHLOR-TRIMETON|C-METON|CHLORPHENIRAMINE MALEATE [USP-RS]|IBIOTON|CHLOROPHENAMINEMALEATE|HISTALEN|CHLORPHENIRAMINE MALEATE 4MG|GAMMA-(4-CHLOROPHENYL)-N,N-DIMETHYL-2-PYRIDINEPROPANAMINE (Z)-2-BUTENEDIOATE|1-P-CHLOROPHENYL-1-(2-PYRIDYL)-3-DIMETHYLAMINOPROPANE MALEATE|NCGC00093720-01|ANTAGONATE|CHLORPHENIRAMINE MALEATE, PHARMACEUTICAL SECONDARY STANDARD; CERTIFIED REFERENCE MATERIAL|CODIMAL-L.A. 12 COMPONENT CHLORPHENIRAMINE MALEATE|CHLORPHENIRAMINE MALEATE OROS TABLETS|HMS2230F21|CHLORPHENIRAMINE MALEATE [MI]|Q27106157|ALLERGIN|ALKA-SELTZER PLUS|F2173-0923|D70131|V1Q0O9OJ9Z|2-PYRIDINEPROPANAMINE, GAMMA-(4-CHLOROPHENYL)-N,N-DIMETHYL-, (2Z)-2-BUTENEDIOATE (1:1)|CHLORPHENIRAMINE MALEATE (JP17/USP)|HISTADUR DURA-TABS|CHLORPHENAMINE MALEATE [MART.]|HMS2051L14|HISTASPAN-D|NCI-C55265|ISOCLOR COMPONENT CHLORPHENIRAMINE MALEATE|CHLOR-TRIMETON INJECTION|NSC-756684|PHENETRON|D00665|3-(4-CHLOROPHENYL)-N,N-DIMETHYL-3-PYRIDIN-2-YLPROPAN-1-AMINIUM (2Z)-3-CARBOXYPROP-2-ENOATE|NEORESTAMIN|CARBINOXAMIDE MALEATE|1-(N,N-DIMETHYLAMINO)-3-(P-CHLOROPHENYL-3-ALPHA-PYRIDYL)PROPANE MALEATE|PIRITON|CHLORPHENIRAMINE MALEATE COMPONENT OF DEMAZIN|CHLORPHENAMINE MALEATE (MART.)|DEMAZIN COMPONENT CHLORPHENIRAMINE MALEATE|CHLORPHENIRAMINE MALEATE COMPONENT OF ORNADE|ZODRYL AC 80|(+/-)-CHLORPHENIRAMINE.MALEATE|ZODRYL AC 30|3-(4-CHLOROPHENYL)-N,N-DIMETHYL-3-(PYRIDIN-2-YL)PROPAN-1-AMINE MALEATE|ORNADE COMPONENT CHLORPHENIRAMINE MALEATE|PYRIDINE, 2-(P-CHLORO-ALPHA-(2-(DIMETHYLAMINO)ETHYL)BENZYL)-, MALEATE (1:1)|SYNISTAMIN|MLS001148230|NSC759156|HABEN HERB|CHLORPHENIRAMINE MALEATE [USP:JAN]|MLS000758311|CHLORPHENAMINE MALEATE|CCG-220117|ZODRYL AC 60|S1816|ADVIL ALLERGY SINUS COMPONENT CHLORPHENIRAMINE MALEATE|PYRIDAMAL|CHLORPHENIRAMINE MALEATE [JAN]|CORFEN|HMS3884O10|ONLY FORALLERGY|CHLORPHENAMINEMALEATE|DEHIST|PIRIEX|(+/-)-CHLORPHENIRAMINE MALEATE SALT|CHLORTABS|NCGC00093720-02|CHLOR-TRIMETON OD|DRIZE COMPONENT CHLORPHENIRAMINE MALEATE|CHLOR-ALLERGY 4-HOUR|M.P. CHLORCAPS T.D.|1-(P-CHLORPHENYL)-1-(2-PYRIDYL)-3-DIMETHYLAMINOPROPAN MALEAT|EINECS 204-037-5|CHLORPHENIRAMINE MALEATE [USP MONOGRAPH]|CHLORPHENIRAMINE MALEATE	-	PUBCHEM	5281068	C20H23ClN2O4	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	Coronavirus Project SARS-CoV-2 direct chemical interaction : Viral Mpro protease inhibitor; authors found that CPM displayed dose-dependent antiviral effects against SARS-CoV-2 in Vero E6 cells, the action is thought to occur through multiple targets including Mpro and Spike	DBAKFASWICGISY-BTJKTKAUSA-N
33480	4383854	43740578	GU280_gp01_nsp5	nsp5	ORF1ab|ORF1ab-nsp5|SARS-CoV2 nsp5|SARS-CoV-2 nsp5|Mpro|3CLpro|3C-like proteinase|R1AB_SARS2|PRO_0000449623	2697049	Severe acute respiratory syndrome coronavirus 2	inhibitor/sars-cov-2 inhibitor	target	Choudhary S (2024)	38059400	244298	10220	azadirachtin	Azadirachtin|dimethyl (2aR,3S,4S,4aR,5S,7aS,8S,10R,10aS,10bR)-10-(acetyloxy)-3,5-dihydroxy-4-[(1aR,2S,3aS,6aS,7S,7aS)-6a-hydroxy-7a-methyl-3a,6a,7,7a-tetrahydro-2,7-methanofuro[2,3-b]oxireno[e]oxepin-1a(2H)-yl]-4-methyl-8-{[(2E)-2-methylbut-2-enoyl]oxy}octahydro-1H-naphtho[1,8a-c:4,5-b'c']difuran-5,10a(8H)-dicarboxylate|O4U1SAF85H|Dimethyl-(2aR,3S,4S,4aR,5S,7aS,8S,10R,10aS,10bR)-10-acetoxy-3,5-dihydroxy-4-[(1S,2S,6S,8S,9R,11S)-2-hydroxy-11-methyl-5,7,10-trioxatetracyclo[6.3.1.0~2,6~.0~9,11~]dodec-3-en-9-yl]-4-methyl-8-{[(2E)-2-methylbut-2-enoyl]oxy}octahydro-1H-furo[3',4':4,4a]naphtho[1,8-bc]furan-5,10a(8H)-dicarboxylat|Dimethyl (2aR,3S,4S,4aR,5S,7aS,8S,10R,10aS,10bR)-10-acetoxy-3,5-dihydroxy-4-[(1S,2S,6S,8S,9R,11S)-2-hydroxy-11-methyl-5,7,10-trioxatetracyclo[6.3.1.0~2,6~.0~9,11~]dodec-3-en-9-yl]-4-methyl-8-{[(2E)-2-methylbut-2-enoyl]oxy}octahydro-1H-furo[3',4':4,4a]naphtho[1,8-bc]furan-5,10a(8H)-dicarboxylate|1H,7H-naphtho[1,8a-c:4,5-b'c']difuran-5,10a(8H)-dicarboxylic acid, 10-(acetyloxy)octahydro-3,5-dihydroxy-4-methyl-8-[[(2E)-2-methyl-1-oxo-2-buten-1-yl]oxy]-4-[(1aR,2S,3aS,6aS,7S,7aS)-3a,6a,7,7a-tetrahydro-6a-hydroxy-7a-methyl-2,7-methanofuro[2,3-b]oxireno[e]oxepin-1a(2H)-yl]-, dimethyl ester, (2aR,3S,4S,4aR,5S,7aS,8S,10R,10aS,10bR)-	-	CHEMSPIDER	4444685	C35H44O16	small molecule	-	11141-17-6	BIOGRID	-	-	-	-	-	-	-	-	-	-	Coronavirus Project SARS-CoV-2 direct chemical interaction : Viral Mpro/3CLpro protease inhibitor; antiviral activity against SARS-CoV-2 in Vero cells	FTNJWQUOZFUQQJ-NDAWSKJSSA-N
33481	4383854	43740578	GU280_gp01_nsp5	nsp5	ORF1ab|ORF1ab-nsp5|SARS-CoV2 nsp5|SARS-CoV-2 nsp5|Mpro|3CLpro|3C-like proteinase|R1AB_SARS2|PRO_0000449623	2697049	Severe acute respiratory syndrome coronavirus 2	inhibitor/sars-cov-2 inhibitor	target	Choudhary S (2024)	38059400	244298	10160	withanolide A	(5alpha,6alpha,7alpha,22R)-6,7-Epoxy-5,20,22-trihydroxy-1-oxo-ergosta-2,24-dien-26-oic acid delta-lactone|MFCD07779143|Withaniol|(5alpha,6alpha,7alpha,8xi,22R)-5,20-Dihydroxy-6,7:22,26-diepoxyergosta-2,24-diene-1,26-dione|Ergosta-2,24-diene-1,26-dione, 6,7:22,26-diepoxy-5,20-dihydroxy-, (5alpha,6alpha,7alpha,8xi,22R)-|withanolide A	-	CHEMSPIDER	9469353	C28H38O6	small molecule	-	32911-62-9	BIOGRID	-	-	-	-	-	-	-	-	-	-	Coronavirus Project SARS-CoV-2 direct chemical interaction : Viral Mpro/3CLpro protease inhibitor; antiviral activity against SARS-CoV-2 in Vero cells	DXWHOKCXBGLTMQ-SFQAJKIESA-N
33482	4383852	43740578	GU280_gp01_nsp3	nsp3	ORF1ab|ORF1ab-nsp3|SARS-CoV2 nsp3|SARS-CoV-2 nsp3|R1AB_SARS2|PRO_0000449621	2697049	Severe acute respiratory syndrome coronavirus 2	inhibitor/sars-cov-2 inhibitor	target	Choudhary S (2024)	38059400	244298	10220	azadirachtin	Azadirachtin|dimethyl (2aR,3S,4S,4aR,5S,7aS,8S,10R,10aS,10bR)-10-(acetyloxy)-3,5-dihydroxy-4-[(1aR,2S,3aS,6aS,7S,7aS)-6a-hydroxy-7a-methyl-3a,6a,7,7a-tetrahydro-2,7-methanofuro[2,3-b]oxireno[e]oxepin-1a(2H)-yl]-4-methyl-8-{[(2E)-2-methylbut-2-enoyl]oxy}octahydro-1H-naphtho[1,8a-c:4,5-b'c']difuran-5,10a(8H)-dicarboxylate|O4U1SAF85H|Dimethyl-(2aR,3S,4S,4aR,5S,7aS,8S,10R,10aS,10bR)-10-acetoxy-3,5-dihydroxy-4-[(1S,2S,6S,8S,9R,11S)-2-hydroxy-11-methyl-5,7,10-trioxatetracyclo[6.3.1.0~2,6~.0~9,11~]dodec-3-en-9-yl]-4-methyl-8-{[(2E)-2-methylbut-2-enoyl]oxy}octahydro-1H-furo[3',4':4,4a]naphtho[1,8-bc]furan-5,10a(8H)-dicarboxylat|Dimethyl (2aR,3S,4S,4aR,5S,7aS,8S,10R,10aS,10bR)-10-acetoxy-3,5-dihydroxy-4-[(1S,2S,6S,8S,9R,11S)-2-hydroxy-11-methyl-5,7,10-trioxatetracyclo[6.3.1.0~2,6~.0~9,11~]dodec-3-en-9-yl]-4-methyl-8-{[(2E)-2-methylbut-2-enoyl]oxy}octahydro-1H-furo[3',4':4,4a]naphtho[1,8-bc]furan-5,10a(8H)-dicarboxylate|1H,7H-naphtho[1,8a-c:4,5-b'c']difuran-5,10a(8H)-dicarboxylic acid, 10-(acetyloxy)octahydro-3,5-dihydroxy-4-methyl-8-[[(2E)-2-methyl-1-oxo-2-buten-1-yl]oxy]-4-[(1aR,2S,3aS,6aS,7S,7aS)-3a,6a,7,7a-tetrahydro-6a-hydroxy-7a-methyl-2,7-methanofuro[2,3-b]oxireno[e]oxepin-1a(2H)-yl]-, dimethyl ester, (2aR,3S,4S,4aR,5S,7aS,8S,10R,10aS,10bR)-	-	CHEMSPIDER	4444685	C35H44O16	small molecule	-	11141-17-6	BIOGRID	-	-	-	-	-	-	-	-	-	-	Coronavirus Project SARS-CoV-2 direct chemical interaction : Viral PLpro protease inhibitor; antiviral activity against SARS-CoV-2 in Vero cells	FTNJWQUOZFUQQJ-NDAWSKJSSA-N
